,sentence1,sentence2,score,label,label_name,emoji_list,shuffled_sentence2,shuffled_emoji_list,num_emojis,is_repeating_emojis
1952,thin line,[EM]goblin[EM]spoon[EM],0.1,2,semineg_text,"[':goblin:', ':spoon:']",[EM]spoon[EM]goblin[EM],"[':spoon:', ':goblin:']",2,False
1953,thin line,[EM]goblin[EM]cigarette[EM],0.1,2,semineg_text,"[':goblin:', ':cigarette:']",[EM]cigarette[EM]goblin[EM],"[':cigarette:', ':goblin:']",2,False
1954,thin line,[EM]goblin[EM]ice cream[EM],0.1,2,semineg_text,"[':goblin:', ':ice_cream:']",[EM]ice cream[EM]goblin[EM],"[':ice_cream:', ':goblin:']",2,False
1955,thin line,[EM]goblin[EM]fog[EM],0.1,2,semineg_text,"[':goblin:', ':fog:']",[EM]fog[EM]goblin[EM],"[':fog:', ':goblin:']",2,False
1956,thin line,[EM]French Polynesia[EM]woman in lotus position[EM],0.05,3,randneg_text,"[':French_Polynesia:', ':woman_in_lotus_position:']",[EM]woman in lotus position[EM]French Polynesia[EM],"[':woman_in_lotus_position:', ':French_Polynesia:']",2,False
1957,thick soup,[EM]pot of food[EM]pot of food[EM]thumbs up[EM],1.0,0,emoji_annotations_text,"[':pot_of_food:', ':pot_of_food:', ':thumbs_up:']",[EM]pot of food[EM]pot of food[EM]thumbs up[EM],"[':pot_of_food:', ':pot_of_food:', ':thumbs_up:']",3,False
1958,thick soup,[EM]pot of food[EM]pot of food[EM]pot of food[EM],1.0,0,emoji_annotations_text,"[':pot_of_food:', ':pot_of_food:', ':pot_of_food:']",[EM]pot of food[EM]pot of food[EM]pot of food[EM],"[':pot_of_food:', ':pot_of_food:', ':pot_of_food:']",3,True
1959,thick soup,[EM]canned food[EM]soft ice cream[EM],1.0,0,emoji_annotations_text,"[':canned_food:', ':soft_ice_cream:']",[EM]soft ice cream[EM]canned food[EM],"[':soft_ice_cream:', ':canned_food:']",2,False
1960,thick soup,[EM]sweat droplets[EM]bowl with spoon[EM],1.0,0,emoji_annotations_text,"[':sweat_droplets:', ':bowl_with_spoon:']",[EM]bowl with spoon[EM]sweat droplets[EM],"[':bowl_with_spoon:', ':sweat_droplets:']",2,False
1961,thick soup,[EM]raising hands[EM]pot of food[EM],1.0,0,emoji_annotations_text,"[':raising_hands:', ':pot_of_food:']",[EM]pot of food[EM]raising hands[EM],"[':pot_of_food:', ':raising_hands:']",2,False
1962,thick soup,[EM]fondue[EM]fondue[EM]fondue[EM],1.0,0,emoji_annotations_text,"[':fondue:', ':fondue:', ':fondue:']",[EM]fondue[EM]fondue[EM]fondue[EM],"[':fondue:', ':fondue:', ':fondue:']",3,True
1963,thick soup,[EM]straight ruler[EM]bowl with spoon[EM],1.0,0,emoji_annotations_text,"[':straight_ruler:', ':bowl_with_spoon:']",[EM]bowl with spoon[EM]straight ruler[EM],"[':bowl_with_spoon:', ':straight_ruler:']",2,False
1964,thick soup,[EM]bowl with spoon[EM],1.0,0,emoji_annotations_text,[':bowl_with_spoon:'],[EM]bowl with spoon[EM],[':bowl_with_spoon:'],1,False
1965,thick soup,[EM]goblin[EM]spoon[EM],0.5,1,baseline_text,"[':goblin:', ':spoon:']",[EM]spoon[EM]goblin[EM],"[':spoon:', ':goblin:']",2,False
1966,thick soup,[EM]cocktail glass[EM]oil drum[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':oil_drum:']",[EM]oil drum[EM]cocktail glass[EM],"[':oil_drum:', ':cocktail_glass:']",2,False
1967,thick soup,[EM]cocktail glass[EM]spoon[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':spoon:']",[EM]spoon[EM]cocktail glass[EM],"[':spoon:', ':cocktail_glass:']",2,False
1968,thick soup,[EM]cocktail glass[EM]helicopter[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':helicopter:']",[EM]helicopter[EM]cocktail glass[EM],"[':helicopter:', ':cocktail_glass:']",2,False
1969,thick soup,[EM]cocktail glass[EM]left-right arrow[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':left-right_arrow:']",[EM]left-right arrow[EM]cocktail glass[EM],"[':left-right_arrow:', ':cocktail_glass:']",2,False
1970,thick soup,[EM]goblin[EM]cigarette[EM],0.1,2,semineg_text,"[':goblin:', ':cigarette:']",[EM]cigarette[EM]goblin[EM],"[':cigarette:', ':goblin:']",2,False
1971,thick soup,[EM]goblin[EM]ice cream[EM],0.1,2,semineg_text,"[':goblin:', ':ice_cream:']",[EM]ice cream[EM]goblin[EM],"[':ice_cream:', ':goblin:']",2,False
1972,thick soup,[EM]goblin[EM]fog[EM],0.1,2,semineg_text,"[':goblin:', ':fog:']",[EM]fog[EM]goblin[EM],"[':fog:', ':goblin:']",2,False
1973,thick soup,[EM]black nib[EM]hook[EM],0.05,3,randneg_text,"[':black_nib:', ':hook:']",[EM]hook[EM]black nib[EM],"[':hook:', ':black_nib:']",2,False
1974,thick smoke,[EM]volcano[EM]dashing away[EM],1.0,0,emoji_annotations_text,"[':volcano:', ':dashing_away:']",[EM]dashing away[EM]volcano[EM],"[':dashing_away:', ':volcano:']",2,False
1975,thick smoke,[EM]dashing away[EM]dashing away[EM]dashing away[EM]face with steam from nose[EM]volcano[EM]cigarette[EM]face with steam from nose[EM],1.0,0,emoji_annotations_text,"[':dashing_away:', ':dashing_away:', ':dashing_away:', ':face_with_steam_from_nose:', ':volcano:', ':cigarette:', ':face_with_steam_from_nose:']",[EM]dashing away[EM]dashing away[EM]dashing away[EM]face with steam from nose[EM]volcano[EM]cigarette[EM]face with steam from nose[EM],"[':dashing_away:', ':dashing_away:', ':dashing_away:', ':face_with_steam_from_nose:', ':volcano:', ':cigarette:', ':face_with_steam_from_nose:']",7,False
1976,thick smoke,[EM]dashing away[EM]eye[EM]cross mark[EM],1.0,0,emoji_annotations_text,"[':dashing_away:', ':eye:', ':cross_mark:']",[EM]eye[EM]dashing away[EM]cross mark[EM],"[':eye:', ':dashing_away:', ':cross_mark:']",3,False
1977,thick smoke,[EM]dashing away[EM]cigarette[EM],1.0,0,emoji_annotations_text,"[':dashing_away:', ':cigarette:']",[EM]cigarette[EM]dashing away[EM],"[':cigarette:', ':dashing_away:']",2,False
1978,thick smoke,[EM]volcano[EM]volcano[EM]volcano[EM]face with medical mask[EM],1.0,0,emoji_annotations_text,"[':volcano:', ':volcano:', ':volcano:', ':face_with_medical_mask:']",[EM]volcano[EM]volcano[EM]volcano[EM]face with medical mask[EM],"[':volcano:', ':volcano:', ':volcano:', ':face_with_medical_mask:']",4,False
1979,thick smoke,[EM]dashing away[EM]dashing away[EM]fog[EM]fog[EM],1.0,0,emoji_annotations_text,"[':dashing_away:', ':dashing_away:', ':fog:', ':fog:']",[EM]dashing away[EM]dashing away[EM]fog[EM]fog[EM],"[':dashing_away:', ':dashing_away:', ':fog:', ':fog:']",4,False
1980,thick smoke,[EM]fire[EM]dashing away[EM]dashing away[EM]dashing away[EM]dashing away[EM],1.0,0,emoji_annotations_text,"[':fire:', ':dashing_away:', ':dashing_away:', ':dashing_away:', ':dashing_away:']",[EM]dashing away[EM]fire[EM]dashing away[EM]dashing away[EM]dashing away[EM],"[':dashing_away:', ':fire:', ':dashing_away:', ':dashing_away:', ':dashing_away:']",5,False
1981,thick smoke,[EM]dashing away[EM],1.0,0,emoji_annotations_text,[':dashing_away:'],[EM]dashing away[EM],[':dashing_away:'],1,False
1982,thick smoke,[EM]goblin[EM]cigarette[EM],0.5,1,baseline_text,"[':goblin:', ':cigarette:']",[EM]cigarette[EM]goblin[EM],"[':cigarette:', ':goblin:']",2,False
1983,thick smoke,[EM]cocktail glass[EM]oil drum[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':oil_drum:']",[EM]oil drum[EM]cocktail glass[EM],"[':oil_drum:', ':cocktail_glass:']",2,False
1984,thick smoke,[EM]cocktail glass[EM]spoon[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':spoon:']",[EM]spoon[EM]cocktail glass[EM],"[':spoon:', ':cocktail_glass:']",2,False
1985,thick smoke,[EM]cocktail glass[EM]helicopter[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':helicopter:']",[EM]helicopter[EM]cocktail glass[EM],"[':helicopter:', ':cocktail_glass:']",2,False
1986,thick smoke,[EM]cocktail glass[EM]left-right arrow[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':left-right_arrow:']",[EM]left-right arrow[EM]cocktail glass[EM],"[':left-right_arrow:', ':cocktail_glass:']",2,False
1987,thick smoke,[EM]goblin[EM]spoon[EM],0.1,2,semineg_text,"[':goblin:', ':spoon:']",[EM]spoon[EM]goblin[EM],"[':spoon:', ':goblin:']",2,False
1988,thick smoke,[EM]goblin[EM]ice cream[EM],0.1,2,semineg_text,"[':goblin:', ':ice_cream:']",[EM]ice cream[EM]goblin[EM],"[':ice_cream:', ':goblin:']",2,False
1989,thick smoke,[EM]goblin[EM]fog[EM],0.1,2,semineg_text,"[':goblin:', ':fog:']",[EM]fog[EM]goblin[EM],"[':fog:', ':goblin:']",2,False
1990,thick smoke,[EM]man playing water polo dark skin tone[EM]woman student[EM],0.05,3,randneg_text,"[':man_playing_water_polo_dark_skin_tone:', ':woman_student:']",[EM]woman student[EM]man playing water polo dark skin tone[EM],"[':woman_student:', ':man_playing_water_polo_dark_skin_tone:']",2,False
1991,thick cream,[EM]soft ice cream[EM]soft ice cream[EM]soft ice cream[EM],1.0,0,emoji_annotations_text,"[':soft_ice_cream:', ':soft_ice_cream:', ':soft_ice_cream:']",[EM]soft ice cream[EM]soft ice cream[EM]soft ice cream[EM],"[':soft_ice_cream:', ':soft_ice_cream:', ':soft_ice_cream:']",3,True
1992,thick cream,[EM]ice cream[EM]soft ice cream[EM],1.0,0,emoji_annotations_text,"[':ice_cream:', ':soft_ice_cream:']",[EM]soft ice cream[EM]ice cream[EM],"[':soft_ice_cream:', ':ice_cream:']",2,False
1993,thick cream,[EM]soft ice cream[EM]canned food[EM]soft ice cream[EM]soft ice cream[EM]soft ice cream[EM]soft ice cream[EM],1.0,0,emoji_annotations_text,"[':soft_ice_cream:', ':canned_food:', ':soft_ice_cream:', ':soft_ice_cream:', ':soft_ice_cream:', ':soft_ice_cream:']",[EM]canned food[EM]soft ice cream[EM]soft ice cream[EM]soft ice cream[EM]soft ice cream[EM]soft ice cream[EM],"[':canned_food:', ':soft_ice_cream:', ':soft_ice_cream:', ':soft_ice_cream:', ':soft_ice_cream:', ':soft_ice_cream:']",6,False
1994,thick cream,[EM]cupcake[EM],1.0,0,emoji_annotations_text,[':cupcake:'],[EM]cupcake[EM],[':cupcake:'],1,False
1995,thick cream,[EM]lotion bottle[EM]flexed biceps[EM],1.0,0,emoji_annotations_text,"[':lotion_bottle:', ':flexed_biceps:']",[EM]flexed biceps[EM]lotion bottle[EM],"[':flexed_biceps:', ':lotion_bottle:']",2,False
1996,thick cream,[EM]sake[EM]sake[EM],1.0,0,emoji_annotations_text,"[':sake:', ':sake:']",[EM]sake[EM]sake[EM],"[':sake:', ':sake:']",2,True
1997,thick cream,[EM]straight ruler[EM]soft ice cream[EM]soft ice cream[EM],1.0,0,emoji_annotations_text,"[':straight_ruler:', ':soft_ice_cream:', ':soft_ice_cream:']",[EM]soft ice cream[EM]straight ruler[EM]soft ice cream[EM],"[':soft_ice_cream:', ':straight_ruler:', ':soft_ice_cream:']",3,False
1998,thick cream,[EM]soft ice cream[EM],1.0,0,emoji_annotations_text,[':soft_ice_cream:'],[EM]soft ice cream[EM],[':soft_ice_cream:'],1,False
1999,thick cream,[EM]goblin[EM]ice cream[EM],0.5,1,baseline_text,"[':goblin:', ':ice_cream:']",[EM]ice cream[EM]goblin[EM],"[':ice_cream:', ':goblin:']",2,False
2000,thick cream,[EM]cocktail glass[EM]oil drum[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':oil_drum:']",[EM]oil drum[EM]cocktail glass[EM],"[':oil_drum:', ':cocktail_glass:']",2,False
2001,thick cream,[EM]cocktail glass[EM]spoon[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':spoon:']",[EM]spoon[EM]cocktail glass[EM],"[':spoon:', ':cocktail_glass:']",2,False
2002,thick cream,[EM]cocktail glass[EM]helicopter[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':helicopter:']",[EM]helicopter[EM]cocktail glass[EM],"[':helicopter:', ':cocktail_glass:']",2,False
2003,thick cream,[EM]cocktail glass[EM]left-right arrow[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':left-right_arrow:']",[EM]left-right arrow[EM]cocktail glass[EM],"[':left-right_arrow:', ':cocktail_glass:']",2,False
2004,thick cream,[EM]goblin[EM]spoon[EM],0.1,2,semineg_text,"[':goblin:', ':spoon:']",[EM]spoon[EM]goblin[EM],"[':spoon:', ':goblin:']",2,False
2005,thick cream,[EM]goblin[EM]cigarette[EM],0.1,2,semineg_text,"[':goblin:', ':cigarette:']",[EM]cigarette[EM]goblin[EM],"[':cigarette:', ':goblin:']",2,False
2006,thick cream,[EM]goblin[EM]fog[EM],0.1,2,semineg_text,"[':goblin:', ':fog:']",[EM]fog[EM]goblin[EM],"[':fog:', ':goblin:']",2,False
2007,thick cream,[EM]woman teacher dark skin tone[EM]fire extinguisher[EM],0.05,3,randneg_text,"[':woman_teacher_dark_skin_tone:', ':fire_extinguisher:']",[EM]fire extinguisher[EM]woman teacher dark skin tone[EM],"[':fire_extinguisher:', ':woman_teacher_dark_skin_tone:']",2,False
2008,thick fog,[EM]fog[EM]fog[EM]fog[EM],1.0,0,emoji_annotations_text,"[':fog:', ':fog:', ':fog:']",[EM]fog[EM]fog[EM]fog[EM],"[':fog:', ':fog:', ':fog:']",3,True
2009,thick fog,[EM]airplane[EM]see-no-evil monkey[EM],1.0,0,emoji_annotations_text,"[':airplane:', ':see-no-evil_monkey:']",[EM]see-no-evil monkey[EM]airplane[EM],"[':see-no-evil_monkey:', ':airplane:']",2,False
2010,thick fog,[EM]dashing away[EM]eye[EM]fog[EM],1.0,0,emoji_annotations_text,"[':dashing_away:', ':eye:', ':fog:']",[EM]eye[EM]dashing away[EM]fog[EM],"[':eye:', ':dashing_away:', ':fog:']",3,False
2011,thick fog,[EM]fog[EM]fog[EM]foggy[EM],1.0,0,emoji_annotations_text,"[':fog:', ':fog:', ':foggy:']",[EM]fog[EM]fog[EM]foggy[EM],"[':fog:', ':fog:', ':foggy:']",3,False
2012,thick fog,[EM]fog[EM]fog[EM]fog[EM],1.0,0,emoji_annotations_text,"[':fog:', ':fog:', ':fog:']",[EM]fog[EM]fog[EM]fog[EM],"[':fog:', ':fog:', ':fog:']",3,True
2013,thick fog,[EM]fog[EM]fog[EM],1.0,0,emoji_annotations_text,"[':fog:', ':fog:']",[EM]fog[EM]fog[EM],"[':fog:', ':fog:']",2,True
2014,thick fog,[EM]straight ruler[EM]fog[EM]fog[EM]fog[EM]foggy[EM]foggy[EM],1.0,0,emoji_annotations_text,"[':straight_ruler:', ':fog:', ':fog:', ':fog:', ':foggy:', ':foggy:']",[EM]fog[EM]straight ruler[EM]fog[EM]fog[EM]foggy[EM]foggy[EM],"[':fog:', ':straight_ruler:', ':fog:', ':fog:', ':foggy:', ':foggy:']",6,False
2015,thick fog,[EM]fog[EM]face in clouds[EM],1.0,0,emoji_annotations_text,"[':fog:', ':face_in_clouds:']",[EM]face in clouds[EM]fog[EM],"[':face_in_clouds:', ':fog:']",2,False
2016,thick fog,[EM]goblin[EM]fog[EM],0.5,1,baseline_text,"[':goblin:', ':fog:']",[EM]fog[EM]goblin[EM],"[':fog:', ':goblin:']",2,False
2017,thick fog,[EM]cocktail glass[EM]oil drum[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':oil_drum:']",[EM]oil drum[EM]cocktail glass[EM],"[':oil_drum:', ':cocktail_glass:']",2,False
2018,thick fog,[EM]cocktail glass[EM]spoon[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':spoon:']",[EM]spoon[EM]cocktail glass[EM],"[':spoon:', ':cocktail_glass:']",2,False
2019,thick fog,[EM]cocktail glass[EM]helicopter[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':helicopter:']",[EM]helicopter[EM]cocktail glass[EM],"[':helicopter:', ':cocktail_glass:']",2,False
2020,thick fog,[EM]cocktail glass[EM]left-right arrow[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':left-right_arrow:']",[EM]left-right arrow[EM]cocktail glass[EM],"[':left-right_arrow:', ':cocktail_glass:']",2,False
2021,thick fog,[EM]goblin[EM]spoon[EM],0.1,2,semineg_text,"[':goblin:', ':spoon:']",[EM]spoon[EM]goblin[EM],"[':spoon:', ':goblin:']",2,False
2022,thick fog,[EM]goblin[EM]cigarette[EM],0.1,2,semineg_text,"[':goblin:', ':cigarette:']",[EM]cigarette[EM]goblin[EM],"[':cigarette:', ':goblin:']",2,False
2023,thick fog,[EM]goblin[EM]ice cream[EM],0.1,2,semineg_text,"[':goblin:', ':ice_cream:']",[EM]ice cream[EM]goblin[EM],"[':ice_cream:', ':goblin:']",2,False
2024,thick fog,[EM]taxi[EM]heart decoration[EM],0.05,3,randneg_text,"[':taxi:', ':heart_decoration:']",[EM]heart decoration[EM]taxi[EM],"[':heart_decoration:', ':taxi:']",2,False
2025,wrong paper,[EM]cross mark[EM]page facing up[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':page_facing_up:']",[EM]page facing up[EM]cross mark[EM],"[':page_facing_up:', ':cross_mark:']",2,False
2026,wrong paper,[EM]cross mark[EM]scroll[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':scroll:']",[EM]scroll[EM]cross mark[EM],"[':scroll:', ':cross_mark:']",2,False
2027,wrong paper,[EM]woman gesturing NO[EM]page with curl[EM],1.0,0,emoji_annotations_text,"[':woman_gesturing_NO:', ':page_with_curl:']",[EM]page with curl[EM]woman gesturing NO[EM],"[':page_with_curl:', ':woman_gesturing_NO:']",2,False
2028,wrong paper,[EM]cross mark[EM]page facing up[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':page_facing_up:']",[EM]page facing up[EM]cross mark[EM],"[':page_facing_up:', ':cross_mark:']",2,False
2029,wrong paper,[EM]man gesturing NO[EM]page facing up[EM],1.0,0,emoji_annotations_text,"[':man_gesturing_NO:', ':page_facing_up:']",[EM]page facing up[EM]man gesturing NO[EM],"[':page_facing_up:', ':man_gesturing_NO:']",2,False
2030,wrong paper,[EM]cross mark[EM]page with curl[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':page_with_curl:']",[EM]page with curl[EM]cross mark[EM],"[':page_with_curl:', ':cross_mark:']",2,False
2031,wrong paper,[EM]cross mark[EM]scroll[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':scroll:']",[EM]scroll[EM]cross mark[EM],"[':scroll:', ':cross_mark:']",2,False
2032,wrong paper,[EM]cross mark[EM]page with curl[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':page_with_curl:']",[EM]page with curl[EM]cross mark[EM],"[':page_with_curl:', ':cross_mark:']",2,False
2033,wrong paper,[EM]hollow red circle[EM]scroll[EM],0.5,1,baseline_text,"[':hollow_red_circle:', ':scroll:']",[EM]scroll[EM]hollow red circle[EM],"[':scroll:', ':hollow_red_circle:']",2,False
2034,wrong paper,[EM]hollow red circle[EM]motorway[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':motorway:']",[EM]motorway[EM]hollow red circle[EM],"[':motorway:', ':hollow_red_circle:']",2,False
2035,wrong paper,[EM]broken heart[EM]lying face[EM],0.1,2,semineg_text,"[':broken_heart:', ':lying_face:']",[EM]lying face[EM]broken heart[EM],"[':lying_face:', ':broken_heart:']",2,False
2036,wrong paper,[EM]hollow red circle[EM]milky way[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':milky_way:']",[EM]milky way[EM]hollow red circle[EM],"[':milky_way:', ':hollow_red_circle:']",2,False
2037,wrong paper,[EM]hollow red circle[EM]hospital[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':hospital:']",[EM]hospital[EM]hollow red circle[EM],"[':hospital:', ':hollow_red_circle:']",2,False
2038,wrong paper,[EM]hollow red circle[EM]information[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':information:']",[EM]information[EM]hollow red circle[EM],"[':information:', ':hollow_red_circle:']",2,False
2039,wrong paper,[EM]hollow red circle[EM]thinking face[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':thinking_face:']",[EM]thinking face[EM]hollow red circle[EM],"[':thinking_face:', ':hollow_red_circle:']",2,False
2040,wrong paper,[EM]hollow red circle[EM]mantelpiece clock[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':mantelpiece_clock:']",[EM]mantelpiece clock[EM]hollow red circle[EM],"[':mantelpiece_clock:', ':hollow_red_circle:']",2,False
2041,wrong paper,[EM]articulated lorry[EM]Mayotte[EM],0.05,3,randneg_text,"[':articulated_lorry:', ':Mayotte:']",[EM]Mayotte[EM]articulated lorry[EM],"[':Mayotte:', ':articulated_lorry:']",2,False
2042,wrong road,[EM]cross mark[EM]motorway[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':motorway:']",[EM]motorway[EM]cross mark[EM],"[':motorway:', ':cross_mark:']",2,False
2043,wrong road,[EM]cross mark[EM]motorway[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':motorway:']",[EM]motorway[EM]cross mark[EM],"[':motorway:', ':cross_mark:']",2,False
2044,wrong road,[EM]woman gesturing NO[EM]motorway[EM],1.0,0,emoji_annotations_text,"[':woman_gesturing_NO:', ':motorway:']",[EM]motorway[EM]woman gesturing NO[EM],"[':motorway:', ':woman_gesturing_NO:']",2,False
2045,wrong road,[EM]cross mark[EM]motorway[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':motorway:']",[EM]motorway[EM]cross mark[EM],"[':motorway:', ':cross_mark:']",2,False
2046,wrong road,[EM]man gesturing NO[EM]motorway[EM],1.0,0,emoji_annotations_text,"[':man_gesturing_NO:', ':motorway:']",[EM]motorway[EM]man gesturing NO[EM],"[':motorway:', ':man_gesturing_NO:']",2,False
